,ID,Property
14084,34397093,887
14085,35232703,886
14086,35381490,887
14087,35382388,887
14088,34408263,263
14089,34408278,483
14090,34408285,263
14091,34408291,483
14092,34413101,14
14093,34413521,888
14094,34418999,261
14095,38154232,20
14096,34429810,54
14097,34434989,350
14098,34435023,350
14099,34435040,350
14100,34435055,350
14101,34435069,350
14102,34838675,546
14103,34838701,546
14104,34838714,889
14105,34838897,890
14106,34440213,51
14107,34445868,2
14108,34446720,27
14109,34446939,146
14110,34447591,7
14111,34449476,27
14112,34455533,1
14113,34456959,2
14114,34456966,6
14115,34461678,2
14116,34465899,2
14117,34467400,26
14118,34468352,10
14119,34469491,891
14120,34469626,2
14121,34471074,48
14122,34473472,283
14123,34476075,49
14124,34479124,36
14125,34487307,2
14126,34487699,2
14127,34490517,6
14128,34493900,3
14129,34496507,20
14130,34497607,562
14131,34498825,20
14132,34500374,142
14133,34520068,20
14134,34521693,142
14135,34497639,40
14136,34498906,892
14137,34502373,92
14138,34507406,4
14139,34509177,2
14140,34524588,54
14141,34525339,15
14142,34525724,36
14143,34531098,4
14144,34531383,1
14145,34535471,40
14146,34537884,276
14147,34551968,84
14148,34553519,276
14149,34554820,332
14150,34574985,84
14151,34538933,6
14152,34541715,2
14153,35613623,271
14154,34556162,33
14155,34558137,15
14156,34558152,61
14157,34559605,10
14158,34561553,36
14159,34562325,36
14160,34563172,180
14161,34563869,6
14162,40052524,6
14163,40052528,22
14164,34565859,893
14165,34566248,40
14166,34566628,40
14167,34566653,4
14168,34573309,48
14169,34587296,26
14170,34590287,15
14171,34591783,23
14172,34594230,1
14173,34596571,36
14174,34607486,25
14175,34618217,1
14176,34643402,33
14177,34651312,1
14178,34664432,2
14179,34664758,894
14180,34664781,895
14181,34664804,896
14182,34671325,897
14183,34673637,6
14184,34673961,36
14185,34676179,15
14186,34676442,10
14187,34677160,18
14188,34699830,31
14189,34883329,696
14190,40413737,31
14191,34699938,2
14192,34704065,49
14193,34706391,6
14194,34706701,40
14195,34706958,92
14196,34708110,1
14197,34708696,510
14198,34709847,184
14199,34713289,222
14200,34713646,40
14201,34713940,303
14202,34716417,20
14203,34718278,9
14204,34719696,8
14205,34734396,303
14206,34739293,49
14207,34740788,147
14208,34742731,2
14209,34742772,234
14210,34752863,525
14211,34765378,52
14212,35073191,26
14213,34768493,2
14214,34770060,898
14215,34774333,21
14216,34782981,21
14217,34783033,21
14218,34783963,21
14219,34784400,21
14220,34784686,169
14221,34776311,2
14222,34779776,10
14223,34781562,51
14224,34784181,352
14225,34787278,899
14226,34800437,6
14227,34800666,2
14228,34800781,2
14229,34800883,2
14230,34800885,2
14231,34801475,122
14232,34804198,1
14233,34804289,23
14234,34809594,61
14235,36934801,30
14236,36935588,30
14237,36936073,30
14238,34810938,338
14239,34811622,51
14240,38541305,20
14241,38729566,142
14242,38729926,105
14243,34811842,1
14244,34814621,2
14245,34815964,229
14246,34816597,6
14247,34820702,1
14248,34832015,491
14249,34832567,2
14250,34833551,3
14251,34834212,42
14252,34834711,2
14253,34840975,330
14254,34841403,189
14255,34860938,10
14256,39184804,98
14257,34860975,178
14258,34862426,44
14259,34862953,54
14260,34864669,6
14261,34865033,9
14262,34865221,67
14263,34866169,6
14264,34868888,17
14265,34881929,2
14266,34884156,40
14267,34884467,2
14268,34884490,10
14269,34886714,2
14270,34886816,1
14271,34888876,14
14272,34888988,758
14273,34889014,227
14274,34889872,4
14275,34892683,13
14276,34892767,7
14277,34892952,52
14278,34895610,4
14279,34898454,900
14280,34900099,20
14281,34900296,7
14282,34900376,398
14283,34900796,272
14284,34901212,901
14285,34901870,398
14286,34903555,900
14287,34903911,300
14288,34904415,18
14289,34905703,300
14290,34920826,10
14291,34921702,6
14292,34922011,48
14293,34925476,2
14294,34926063,18
14295,34927409,27
14296,35627410,147
14297,34930221,340
14298,39384534,15
14299,34932311,36
14300,34935183,40
14301,34939250,67
14302,34942944,93
14303,34944289,48
14304,34942638,22
14305,34944079,32
14306,34946535,1
14307,34955853,9
14308,34957547,27
14309,34958244,119
14310,34959128,1
14311,34959216,26
14312,34960128,33
14313,34960352,33
14314,34960474,1
14315,34960792,1
14316,34960971,1
14317,34961163,1
14318,34961473,1
14319,34961953,1
14320,34962208,1
14321,34962430,1
14322,34962705,6
14323,34962920,902
14324,34963365,2
14325,34963442,1
14326,34963964,2
14327,34966179,2
14328,34967213,2
14329,34967766,2
14330,34968392,2
14331,34968798,2
14332,34969089,40
14333,34969138,2
14334,34971001,146
14335,34972370,33
14336,34973199,40
14337,34976394,40
14338,34989157,2
14339,34991225,4
14340,34992985,2
14341,34993763,132
14342,34996357,2
14343,34997381,2
14344,34997462,14
14345,34998247,2
14346,35007341,15
14347,35007343,61
14348,35008006,33
14349,35010021,23
14350,35010197,15
14351,35010199,15
14352,35019538,7
14353,35022971,14
14354,35024360,40
14355,35025348,7
14356,35025806,2
14357,35029030,229
14358,35031674,117
14359,35036449,20
14360,35048886,18
14361,35057620,96
14362,35057802,27
14363,35090607,143
14364,35093559,36
14365,35103199,92
14366,35110248,67
14367,35112353,1
14368,35115965,2
14369,35116421,874
14370,35636247,874
14371,35636679,874
14372,35636796,874
14373,35637060,874
14374,35637161,903
14375,35637244,903
14376,35637438,903
14377,35637548,903
14378,35637805,903
14379,35116911,290
14380,35119548,2
14381,35120590,51
14382,35140145,4
14383,35140149,39
14384,35141030,23
14385,35142332,2
14386,35151255,92
14387,35152476,904
14388,37389886,905
14389,37390606,432
14390,38404211,906
14391,35152487,23
14392,36629167,84
14393,36631083,84
14394,36759731,84
14395,36760302,84
14396,36760848,84
14397,36784760,84
14398,36785503,20
14399,36786718,84
14400,36791783,84
14401,35152834,1
14402,35157869,40
14403,35158400,1
14404,35161112,1
14405,35162296,1
14406,35162432,1
14407,35172150,2
14408,35175680,27
14409,35178623,1
14410,35182148,40
14411,35183920,126
14412,35184347,92
14413,35188957,4
14414,35188978,6
14415,35189595,880
14416,35191143,344
14417,35212913,28
14418,35213229,8
14419,35213696,36
14420,35215969,15
14421,35216754,15
14422,35216875,18
14423,35218375,40
14424,35221079,10
14425,35221082,49
14426,35221207,193
14427,35222679,36
14428,35223348,10
14429,35229304,230
14430,35229419,9
14431,35229855,2
14432,35232147,20
14433,35232256,27
14434,35247024,25
14435,35270173,171
14436,35271054,10
14437,35281479,40
14438,35283807,132
14439,35288072,39
14440,35295478,193
14441,35297695,1
14442,35299205,15
14443,35301947,25
14444,38285929,25
14445,39128327,25
14446,35303787,38
14447,35304283,19
14448,35304870,32
14449,35311460,6
14450,35311601,55
14451,35315028,259
14452,35315247,7
14453,35315352,1
14454,35323023,96
14455,35326133,2
14456,35328938,137
14457,35329005,30
14458,35332748,30
14459,35333800,30
14460,35333968,405
14461,35334334,30
14462,35329583,54
14463,35330876,33
14464,35334734,84
14465,35342930,84
14466,35363137,84
14467,35369099,84
14468,35338416,907
14469,35338595,7
14470,35339283,26
14471,35340389,36
14472,35342133,36
14473,35342325,49
14474,35344226,36
14475,35344389,55
14476,35346652,49
14477,35348786,77
14478,35349618,303
14479,35358873,79
14480,37030293,510
14481,35359569,4
14482,35360422,49
14483,35361211,49
14484,35361674,92
14485,35361956,26
14486,35365912,38
14487,35368919,110
14488,35369508,6
14489,35369653,122
14490,35369676,33
14491,35370489,10
14492,35377924,6
14493,35398211,92
14494,35400256,2
14495,35401193,49
14496,35401217,27
14497,35404411,39
14498,35408004,39
14499,35404661,49
14500,35407419,363
14501,35412098,33
14502,35412740,39
14503,35412946,90
14504,35413674,2
14505,35414237,37
14506,35415623,96
14507,35417556,27
14508,35425237,15
14509,35440053,265
14510,35443474,17
14511,35446904,49
14512,35447019,52
14513,35447147,6
14514,35448882,6
14515,35449271,22
14516,35450297,1
14517,35450447,49
14518,35451375,22
14519,35452091,22
14520,35452565,1
14521,35452650,27
14522,35453635,908
14523,35455184,37
14524,35455185,39
14525,35455365,37
14526,35455396,4
14527,35456205,4
14528,35458894,9
14529,35476358,20
14530,36401578,20
14531,36401973,20
14532,36402551,142
14533,36402948,20
14534,35477334,2
14535,35478377,2
14536,35480224,92
14537,39753869,92
14538,35481834,37
14539,35482594,2
14540,35484197,20
14541,35485992,6
14542,35487162,2
14543,35490241,142
14544,35498830,31
14545,35504096,30
14546,35505851,909
14547,35502114,84
14548,35505560,6
14549,35508329,2
14550,35513270,37
14551,35513695,10
14552,35513667,20
14553,35516618,20
14554,35523939,253
14555,35533420,33
14556,35534345,230
14557,36615107,285
14558,35535249,240
14559,35537754,10
14560,35540272,230
14561,35544148,30
14562,36032058,30
14563,36033770,31
14564,36034997,30
14565,36035497,136
14566,35544702,7
14567,35544926,48
14568,35556220,40
14569,35556487,1
14570,35559267,6
14571,35560412,7
14572,35561878,6
14573,35570802,40
14574,35571158,40
14575,35575431,52
14576,35577076,18
14577,35592167,73
14578,35592480,10
14579,35593722,10
14580,35594228,78
14581,35594199,910
14582,35598310,96
14583,35600047,25
14584,35602392,10
14585,35604768,911
14586,35606687,20
14587,35637416,20
14588,36896566,112
14589,37002640,20
14590,37003685,20
14591,37005515,20
14592,37038703,20
14593,35614655,2
14594,35615738,84
14595,36259994,84
14596,36260561,84
14597,36261330,732
14598,36388211,912
14599,35625399,92
14600,35625829,40
14601,35627176,49
14602,35628193,61
14603,35632621,132
14604,35633978,22
14605,35634685,139
14606,35635364,147
14607,35636446,2
14608,35637054,27
14609,35639021,6
14610,35640677,6
14611,35649147,20
14612,35906790,20
14613,35649538,36
14614,35675315,33
14615,35677096,10
14616,35681521,1
14617,35683491,96
14618,35697613,2
14619,35697841,338
14620,35699675,90
14621,35701054,40
14622,35701568,40
14623,35702139,40
14624,35702152,40
14625,35702256,25
14626,35702349,40
14627,35703992,26
14628,35704608,8
14629,35705100,6
14630,35706846,26
14631,35711679,6
14632,35718824,55
14633,35721297,92
14634,35724120,49
14635,35724907,6
14636,41444326,15
14637,35725165,90
14638,35728386,31
14639,35764938,270
14640,35729697,2
14641,35729748,7
14642,35731564,40
14643,35733287,10
14644,35734887,40
14645,35735897,37
14646,35750216,913
14647,35761146,434
14648,35758408,20
14649,35759768,2
14650,35764664,1
14651,35765547,32
14652,35780291,2
14653,35784384,27
14654,35786269,2
14655,35787942,914
14656,35788753,915
14657,35789187,916
14658,35793243,38
14659,35796395,37
14660,35798678,26
14661,35804365,92
14662,35810916,2
14663,35820164,40
14664,35820421,40
14665,35822903,37
14666,35825363,1
14667,35827387,33
14668,35830795,6
14669,35832585,84
14670,35832920,6
14671,35835239,6
14672,35836796,40
14673,35839453,23
14674,35848618,84
14675,35855985,2
14676,35856359,917
14677,35857656,7
14678,35857936,7
14679,35860421,2
14680,35860546,7
14681,35862645,84
14682,35863115,84
14683,40303120,918
14684,40304502,918
14685,40324251,919
14686,40324488,920
14687,40336323,919
14688,40425520,921
14689,40425754,921
14690,40467333,922
14691,40467505,922
14692,35864066,32
14693,35864100,49
14694,35865002,50
14695,35865008,2
14696,35865631,40
14697,35867909,3
14698,35869656,30
14699,35902368,30
14700,35872649,40
14701,35873768,22
14702,35874644,772
14703,39340034,20
14704,35875138,4
14705,39125091,20
14706,35875150,4
14707,41171772,142
14708,35876647,92
14709,35877409,2
14710,35877575,1
14711,35877817,10
14712,35878401,49
14713,35894632,20
14714,35902109,61
14715,36072848,27
14716,35908423,27
14717,35924186,2
14718,35927103,231
14719,35927352,49
14720,35927823,40
14721,35930999,26
14722,35933476,27
14723,35933767,40
14724,35935022,6
14725,35936580,32
14726,35938286,1
14727,35938487,171
14728,35938568,2
14729,35940717,27
14730,35941704,27
14731,35942897,57
14732,36510416,6
14733,36514852,288
14734,35962188,7
14735,35963914,27
14736,35966261,1
14737,35966776,40
14738,35969659,54
14739,35971691,48
14740,35982047,218
14741,35982990,2
14742,35983713,36
14743,35987335,20
14744,35988053,82
14745,35988789,146
14746,35992198,54
14747,35992819,37
14748,35994903,40
14749,35996116,200
14750,36012247,7
14751,36015894,13
14752,36018128,33
14753,36020012,48
14754,36020404,7
14755,36022049,144
14756,36022901,46
14757,36025376,13
14758,36030220,23
14759,36030466,48
14760,36030800,42
14761,36034926,26
14762,36034950,2
14763,36113241,2
14764,36114641,2
14765,36115101,2
14766,36052440,147
14767,36053779,49
14768,36060131,332
14769,36061230,2
14770,36061423,180
14771,39933668,256
14772,36062026,6
14773,36065596,39
14774,36066243,21
14775,36195422,175
14776,36231303,310
14777,36236611,310
14778,36255267,175
14779,36070967,2
14780,36075401,10
14781,36086281,114
14782,36093248,40
14783,36094396,2
14784,36097121,220
14785,36098097,1
14786,36099474,2
14787,36101266,40
14788,36101707,276
14789,36102386,20
14790,36102588,142
14791,36102159,1
14792,36108075,923
14793,36517153,924
14794,38035600,92
14795,36110509,4
14796,36112089,2
14797,39690012,2
14798,36113387,2
14799,36122261,32
14800,36127570,2
14801,36129052,61
14802,36134237,84
14803,36134799,84
14804,36135435,84
14805,36135685,84
14806,36307942,84
14807,36138692,4
14808,36145605,84
14809,36146767,7
14810,36148362,2
14811,36156804,180
14812,36157803,20
14813,36158347,1
14814,36159951,1
14815,36160277,27
14816,36162118,27
14817,36160357,1
14818,36160904,1
14819,36161500,49
14820,36162003,49
14821,36162510,13
14822,36163587,32
14823,36166230,27
14824,36167926,7
14825,36168774,20
14826,36263916,142
14827,36265454,10
14828,36896102,10
14829,36168892,36
14830,36170872,33
14831,36171468,925
14832,36171630,36
14833,36192085,1
14834,36196094,4
14835,36197815,82
14836,36200816,40
14837,36202431,7
14838,36205731,6
14839,36206311,6
14840,36206761,6
14841,36209153,25
14842,36214165,143
14843,36217426,23
14844,36219520,142
14845,36227737,27
14846,36228455,7
14847,36228861,2
14848,41759639,2
14849,41759640,2
14850,36230377,84
14851,36384716,84
14852,36234068,15
14853,36243379,40
14854,36258005,9
14855,36261519,20
14856,36262176,20
14857,36262721,20
14858,36339453,253
14859,38014929,20
14860,36263043,40
14861,36264565,406
14862,36265087,22
14863,36266753,18
14864,36266894,27
14865,36268526,10
14866,36270808,27
14867,36271095,228
14868,38015412,228
14869,38015455,228
14870,38015472,458
14871,36276775,90
14872,36278246,1
14873,36281524,18
14874,36293349,4
14875,36298865,55
14876,36300703,2
14877,36300751,96
14878,36303281,2
14879,36307607,2
14880,36312890,6
14881,36316593,33
14882,36326529,226
14883,38425675,226
14884,36330008,9
14885,36332790,37
14886,36333901,49
14887,36346871,84
14888,36349344,8
14889,36349386,10
14890,36351384,110
14891,36351500,27
14892,36353281,20
14893,36354118,49
14894,36361431,2
14895,36370591,317
14896,36371081,6
14897,36375217,1
14898,36375287,18
14899,36377667,19
14900,36619307,19
14901,39712335,19
14902,36378934,22
14903,36380666,2
14904,36380808,926
14905,36413538,926
14906,36421370,266
14907,36422104,927
14908,36870265,928
14909,36381803,2
14910,36381806,2
14911,36381811,2
14912,36381838,316
14913,36381926,2
14914,36381930,7
14915,36382024,49
14916,36383811,2
14917,36383814,2
14918,36386821,10
14919,36388700,2
14920,36400980,8
14921,36403272,18
14922,36404914,40
14923,36404950,25
14924,36420280,36
14925,36421664,40
14926,36421897,2
14927,36421902,2
14928,36435907,383
14929,36436745,6
14930,36440933,20
14931,36442036,49
14932,36447169,40
14933,36450664,1
14934,36454033,61
14935,36466136,23
14936,36470078,42
14937,36471102,2
14938,36471946,2
14939,36472643,2
14940,36476379,114
14941,36476499,2
14942,36477331,9
14943,36477624,2
14944,36478078,67
14945,36479087,63
14946,36479294,2
14947,36481970,27
14948,36486378,96
14949,36496186,32
14950,36497019,6
14951,36500928,49
14952,36502311,40
14953,36503714,32
14954,36505891,180
14955,36508761,2
14956,36512172,10
14957,36512332,290
14958,36513832,7
14959,36513887,10
14960,36514001,180
14961,36514338,6
14962,36515123,4
14963,36536632,10
14964,36538341,929
14965,36539114,188
14966,36539836,929
14967,36539891,48
14968,36543754,84
14969,36544309,87
14970,36544576,6
14971,36548109,6
14972,36548203,862
14973,36648248,20
14974,36550224,7
14975,36553493,2
14976,36573160,10
14977,36576604,2
14978,36578692,1
14979,36580584,26
14980,36584163,52
14981,36584305,6
14982,36585415,2
14983,36590260,930
14984,36592391,27
14985,36601873,483
14986,37276599,931
14987,37279806,263
14988,37280183,263
14989,37280493,263
14990,36612897,63
14991,36622732,181
14992,36628124,199
14993,36628200,84
14994,36630081,84
14995,36631868,84
14996,36632202,84
14997,36649353,84
14998,36649643,84
14999,36629468,1
15000,36630372,37
15001,36630876,2
15002,36641418,9
15003,36650257,23
15004,36650673,6
15005,36653232,1
15006,36655727,477
15007,36655787,40
15008,36655804,40
15009,36658519,23
15010,36659224,229
15011,36660264,1
15012,36663845,1
15013,36668006,25
15014,36668074,22
15015,36679190,15
15016,36679193,27
15017,36683641,147
15018,36684041,40
15019,36684638,525
15020,36684762,7
15021,36691045,2
15022,36695585,40
15023,36697362,6
15024,36697843,6
15025,36698421,383
15026,36699419,932
15027,36700819,62
15028,36700945,1
15029,36719088,96
15030,36721043,9
15031,36722909,22
15032,36724512,27
15033,36730620,2
15034,36731541,2
15035,36743170,1
15036,36744061,144
15037,36751148,2
15038,36751988,7
15039,36753868,13
15040,36757369,2
15041,36768859,1
15042,36783439,33
15043,36783689,1
15044,36787339,132
15045,36788512,2
15046,36791813,78
15047,36796186,32
15048,36796981,15
15049,36797664,2
15050,36800123,23
15051,36801375,2
15052,36801436,2
15053,36803143,132
15054,37276692,6
15055,36807814,84
15056,39132339,8
15057,36822964,23
15058,36826677,40
15059,36826914,52
15060,36828256,26
15061,36830202,933
15062,36830547,934
15063,36832534,934
15064,36833150,935
15065,36833481,936
15066,36833797,937
15067,36835794,6
15068,36838288,20
15069,36842983,52
15070,36844765,124
15071,37424397,124
15072,36857604,2
15073,36859600,15
15074,36859900,6
15075,36860081,1
15076,36862567,27
15077,36865866,6
15078,36867286,2
15079,36869066,6
15080,36869735,4
15081,36870135,96
15082,36870757,9
15083,36871083,23
15084,37385079,142
15085,37385602,105
15086,36871519,26
15087,36873067,6
15088,36877646,938
15089,36877812,939
15090,36896662,49
15091,36898277,7
15092,36898422,2
15093,36902798,2
15094,36903624,940
15095,36904207,907
15096,36903946,2
15097,36905181,36
15098,36905182,36
15099,36905188,36
15100,36905445,1
15101,36905549,6
15102,36906742,1
15103,40317165,7
15104,36906999,37
15105,36907047,36
15106,36908125,6
15107,36908317,26
15108,36913949,242
15109,36914991,2
15110,36915308,27
15111,36928132,2
15112,36929827,103
15113,36933829,15
15114,37140061,139
15115,36935906,6
15116,36938130,20
15117,36943682,49
15118,36949937,30
15119,36986524,31
15120,39287040,30
15121,36958311,7
15122,36958737,112
15123,36965894,63
15124,36971103,2
15125,39046125,2
15126,36976285,1
15127,36977357,15
15128,36977552,1
15129,36977782,1
15130,36977915,15
15131,36978108,1
15132,36978295,1
15133,36978550,15
15134,36978731,1
15135,36980114,1
15136,36980541,1
15137,36994765,142
15138,37009484,20
15139,41765366,20
15140,36996386,36
15141,36999668,271
15142,37001399,447
15143,37003358,23
15144,37003524,2
15145,37003675,42
15146,37004947,2
15147,37006563,6
15148,37080421,96
15149,37013940,131
15150,37015361,10
15151,37031707,6
15152,37032816,233
15153,37034474,13
15154,37035431,40
15155,37041695,938
15156,37042068,907
15157,37042527,938
15158,37042975,907
15159,37043320,941
15160,37042268,7
15161,37044216,49
15162,37046470,40
15163,37048257,256
15164,37052035,1
15165,37053339,33
15166,37487613,33
15167,37055000,199
15168,37055012,27
15169,37063892,40
15170,37071024,942
15171,37072166,1
15172,37076498,1
15173,37121861,1
15174,37080577,10
15175,37081784,143
15176,37088505,40
15177,37090050,36
15178,37090580,40
15179,37104444,48
15180,41603128,943
15181,37108004,10
15182,37108012,54
15183,37108245,2
15184,37235693,15
15185,37109297,54
15186,37114546,6
15187,37121327,1
15188,37122311,20
15189,39144090,20
15190,37123002,49
15191,37125128,10
15192,37139698,67
15193,37140627,1
15194,37142990,180
15195,37147927,76
15196,37147292,40
15197,37151382,739
15198,37155573,2
15199,37179795,6
15200,37180622,50
15201,37183543,36
15202,37196130,4
15203,37196898,2
15204,38276336,2
15205,37197557,6
15206,37199447,2
15207,37216276,20
15208,37200631,6
15209,37210765,6
15210,37228027,49
15211,37234160,132
15212,37235038,26
15213,37236060,39
15214,37236551,15
15215,37240332,2
15216,37241914,40
15217,37243169,10
15218,37249423,944
15219,37362035,944
15220,37362893,944
15221,37363316,945
15222,37363569,945
15223,40535603,946
15224,40536704,946
15225,40537246,946
15226,40564041,846
15227,40564495,482
15228,40565077,306
15229,40565732,947
15230,37250603,586
15231,39711052,73
15232,40882540,586
15233,37250926,6
15234,37253391,92
15235,37254014,948
15236,37269918,822
15237,37990004,188
15238,38083226,188
15239,38083465,667
15240,38375002,188
15241,38532264,243
15242,37270408,6
15243,37270804,6
15244,37271741,20
15245,37271804,286
15246,37277756,2
15247,37281044,6
15248,37281550,949
15249,37282970,230
15250,37285183,36
15251,37285223,52
15252,37310312,9
15253,37311391,49
15254,37315935,7
15255,37316592,10
15256,37317852,272
15257,38143538,272
15258,38145629,272
15259,38146053,272
15260,38146148,272
15261,38146264,950
15262,37320808,36
15263,37321434,8
15264,37323435,19
15265,37325084,1
15266,37326662,15
15267,37327819,7
15268,37328745,7
15269,37342292,33
15270,37343705,144
15271,37344784,10
15272,37345072,116
15273,37345356,951
15274,37979922,951
15275,37980466,952
15276,37353798,84
15277,37376570,84
15278,37377874,84
15279,37378225,124
15280,37378587,84
15281,37379150,84
15282,37383892,20
15283,37384191,20
15284,37384553,929
15285,37384781,20
15286,37356952,51
15287,37363620,9
15288,37365571,1
15289,37381887,6
15290,37383778,2
15291,37383779,10
15292,37383782,2
15293,37383783,36
15294,37389332,181
15295,37391427,111
15296,37398370,32
15297,37399846,953
15298,38521062,34
15299,37414499,26
15300,37416568,37
15301,37425507,954
15302,37426562,8
15303,37429993,132
15304,37437196,27
15305,37445006,42
15306,37453355,10
15307,37457419,21
15308,37510149,955
15309,37514037,736
15310,37514957,955
15311,37524795,955
15312,37548296,955
15313,37472841,4
15314,37476420,20
15315,37488194,20
15316,37488679,20
15317,37489145,20
15318,37484351,7
15319,37485648,99
15320,37560842,99
15321,37561473,85
15322,37562203,10
15323,41708256,102
15324,37495357,15
15325,37498187,2
15326,37513385,287
15327,37513764,32
15328,37515068,26
15329,37515471,956
15330,37515507,956
15331,37516551,957
15332,37516802,958
15333,37517327,734
15334,37515679,36
15335,37516675,90
15336,37525452,2
15337,37526872,33
15338,37530665,7
15339,37533963,83
15340,37549302,669
15341,37549825,795
15342,37681647,607
15343,37681858,48
15344,37549793,71
15345,37550673,959
15346,37554726,290
15347,37559015,96
15348,37559420,2
15349,37559423,2
15350,37559426,27
15351,37559501,33
15352,37564752,192
15353,37586472,42
15354,37589263,15
15355,37590076,15
15356,37590946,2
15357,37592367,2
15358,37592671,36
15359,37596161,18
15360,37601258,184
15361,37612888,40
15362,37617881,33
15363,38862796,33
15364,37620030,33
15365,37621606,6
15366,37621721,10
15367,37622013,9
15368,37623669,2
15369,37624737,37
15370,37625919,10
15371,37626505,10
15372,37646260,13
15373,37647713,40
15374,37649719,923
15375,37668972,27
15376,37672631,1
15377,37674080,9
15378,37676594,20
15379,37687542,40
15380,37698115,2
15381,37700725,19
15382,37701197,39
15383,37701677,2
15384,37702123,20
15385,37708317,142
15386,37709626,142
15387,37704615,2
15388,37709204,27
15389,37712053,1
15390,37714521,303
15391,37715455,38
15392,37726787,119
15393,37729938,27
15394,37732278,9
15395,37733148,122
15396,37736474,6
15397,37737561,40
15398,37740235,960
15399,37750771,20
15400,37751438,34
15401,37751599,20
15402,37834750,55
15403,37757897,464
15404,37761050,32
15405,37763672,961
15406,37770484,334
15407,37770787,1
15408,37774909,32
15409,37777726,32
15410,37781345,9
15411,37781351,2
15412,37802141,22
15413,37817119,54
15414,37820254,40
15415,37822397,32
15416,37822754,15
15417,37823082,2
15418,37823225,2
15419,37823372,2
15420,37826814,87
15421,37828449,40
15422,37829276,40
15423,37829793,20
15424,37857608,20
15425,37859355,34
15426,37859871,142
15427,37860128,2
15428,37848267,40
15429,37851684,962
15430,37853319,432
15431,37854461,430
15432,37854466,963
15433,37860435,2
15434,37869990,2
15435,37870081,52
15436,37894864,531
15437,37896198,9
15438,37896734,6
15439,40958640,332
15440,37900935,27
15441,37902969,32
15442,37903458,84
15443,37905183,20
15444,37905960,124
15445,37907423,124
15446,37907783,358
15447,37904594,126
15448,37908049,54
15449,37910798,1
15450,37913455,6
15451,37927705,964
15452,37929165,50
15453,37930087,965
15454,37930699,2
15455,37930947,82
15456,37934617,2
15457,37937148,49
15458,37956254,1
15459,37960125,40
15460,37963927,36
15461,37966525,2
15462,37968856,50
15463,37969231,10
15464,37969872,18
15465,37985931,303
15466,37991029,398
15467,37991168,116
15468,37992920,36
15469,37994147,2
15470,38008972,4
15471,38012926,539
15472,38014244,114
15473,38014575,2
15474,38016458,40
15475,38022030,966
15476,38025362,967
15477,38490804,968
15478,38604050,966
15479,38823392,967
15480,41688355,966
15481,41688437,966
15482,41688511,966
15483,41688642,966
15484,41688712,966
15485,41688788,966
15486,41688892,968
15487,38032784,26
15488,38039982,73
15489,38039987,237
15490,38039992,237
15491,38039997,73
15492,38046499,7
15493,38057664,6
15494,38062052,2
15495,38062404,23
15496,38102264,26
15497,38121472,105
15498,38125467,39
15499,38125942,363
15500,38130892,26
15501,38131415,96
15502,38131491,230
15503,38144479,26
15504,38144685,1
15505,38145336,1
15506,38149528,7
15507,38153691,61
15508,38153699,15
15509,38156529,7
15510,38158908,181
15511,38161525,102
15512,38180969,147
15513,38181557,1
15514,38184846,1
15515,38185004,969
15516,38188934,37
15517,38190745,96
15518,38198987,10
15519,38199279,61
15520,38200185,1
15521,38200376,2
15522,38200432,2
15523,38201231,20
15524,38207548,6
15525,38208321,2
15526,38208421,970
15527,38208612,2
15528,38209617,4
15529,38211711,33
15530,38213620,971
15531,38213927,971
15532,38214276,972
15533,38215266,972
15534,38214905,6
15535,38223509,50
15536,38224588,736
15537,38231709,231
15538,38542846,2
15539,38232662,2
15540,38234474,9
15541,38237566,2
15542,38237826,4
15543,38251358,48
15544,38265102,54
15545,38274456,33
15546,38275652,15
15547,38276027,7
15548,38283736,1
15549,38287418,61
15550,38309456,6
15551,38314050,111
15552,38314443,10
15553,38314727,10
15554,38314992,10
15555,38315737,6
15556,38316582,10
15557,38319780,37
15558,38320757,15
15559,38320823,49
15560,38321120,49
15561,40382917,51
15562,38321380,13
15563,39857891,3
15564,40382107,3
15565,38327601,37
15566,38340986,411
15567,38342217,49
15568,38343940,6
15569,38344656,6
15570,38345366,6
15571,38345644,6
15572,38347248,565
15573,38348211,168
15574,38353646,272
15575,38356216,49
15576,38366290,2
15577,38375563,126
15578,38395614,132
15579,38401681,1
15580,38403517,10
15581,38404551,10
15582,38405319,33
15583,38422084,9
15584,38425508,2
15585,38431015,215
15586,38452783,10
15587,38455027,10
15588,38472115,762
15589,38473247,33
15590,38473844,2
15591,38481513,92
15592,38485601,1
15593,38490155,218
15594,38499165,23
15595,38499644,33
15596,38696310,263
15597,38720985,263
15598,38817216,314
15599,38500808,30
15600,38502915,229
15601,38502920,27
15602,38505636,20
15603,38508497,20
15604,38508855,227
15605,40768504,228
15606,40769288,73
15607,40769504,228
15608,40769629,20
15609,38511262,2
15610,38519514,2
15611,38519925,9
15612,38519958,26
15613,38520456,83
15614,38521424,36
15615,38527970,618
15616,38535468,61
15617,38535488,61
15618,38537093,740
15619,38543430,6
15620,38550967,27
15621,38552346,23
15622,38563093,27
15623,38566393,4
15624,41867634,2
15625,38567855,303
15626,38568880,2
15627,38577201,27
15628,38590373,37
15629,38594996,2
15630,38597764,30
15631,38599229,31
15632,38605736,227
15633,38622312,227
15634,38622366,227
15635,38622370,227
15636,38622373,227
15637,38622378,227
