municLabel,parishLabel,lon,lat
"Taveiro, Ameal e Arzila",Taveiro,-8.50061,40.19835
Ribeira Grande,Maia,-25.39111111,37.83194444
Oliveira de Azeméis,Cesar,-8.433333333,40.91666667
Guarda,Gonçalo,-7.35,40.41666667
Melo e Nabais,Melo,-7.533611111,40.51944444
Guarda,Aldeia Viçosa,-7.317777777,40.57888889
Guarda,Castanheira,-7.079444444,40.57472222
Gouveia,Ribamondego,-7.581388888,40.56805556
Moimenta da Serra e Vinhó,Vinhó,-7.63615,40.49327
Moimenta da Serra e Vinhó,Vinhó,-7.626944444,40.49583333
Fornos de Algodres,Algodres,-7.516388888,40.64611111
Guarda,Monte Margarida,-7.0675,40.4925
Guarda,Benespera,-7.276388888,40.44027778
Gouveia,Arcozelo,-7.627222222,40.54055556
Gouveia,Aldeias,-7.598055555,40.46861111
Guarda,Gonçalo Bocas,-7.1775,40.57666667
Sobral Pichorro e Fuinhas,Sobral Pichorro,-7.46,40.69194444
Guarda,Famalicão,-7.377222222,40.44361111
Fornos de Algodres,Vila Soeiro do Chão,-7.489444444,40.60944444
Fornos de Algodres,Vila Soeiro do Chão,-7.48202,40.61036
Gouveia,Paços da Serra,-7.650555555,40.45972222
Gouveia,Lagarinhos,-7.669444444,40.48583333
Fornos de Algodres,Queiriz,-7.456111111,40.73472222
Fornos de Algodres,Queiriz,-7.44999,40.73596
Gouveia,Vila Cortês da Serra,-7.529444444,40.55083333
Guarda,Codesseiro,-7.205,40.65111111
Guarda,Adão,-7.165,40.45916667
Gouveia,Folgosinho,-7.513888888,40.50944444
Guarda,Avelãs da Ribeira,-7.223055555,40.66333333
Guarda,Avelãs da Ribeira,-7.21492,40.67773
Fornos de Algodres,Figueiró da Granja,-7.499166666,40.62805556
Guarda,Panoias de Cima,-7.232777777,40.49777778
Guarda,Marmeleiro,-7.114166666,40.46861111
Guarda,Avelãs de Ambom,-7.244166666,40.61722222
Sobral Pichorro e Fuinhas,Fuinhas,-7.43392,40.68097
Sobral Pichorro e Fuinhas,Fuinhas,-7.443611111,40.68916667
Gouveia,Vila Franca da Serra,-7.539444444,40.58722222
Rio Torto e Lagarinhos,Rio Torto,-7.656944444,40.50916667
Gouveia,São Pedro,-7.547222222,40.46277778
Gouveia,São Pedro,-7.54769,40.47065
Gouveia,Nespereira,-7.609722222,40.51722222
Guarda,Maçainhas,-7.30616,40.53251
Guarda,Maçainhas,-7.3025,40.53666667
Gouveia,São Paio,-7.582222222,40.51527778
Melo e Nabais,Nabais,-7.555555555,40.52
Guarda,Arrifana,-7.210277777,40.56972222
Guarda,Fernão Joanes,-7.355277777,40.48694444
Guarda,Faia,-7.310277777,40.56055556
Pousade e Albardo,Albardo,-7.131333333,40.50944444
União das Freguesias de Cortiçô e Vila Chã,Cortiçô,-7.494722222,40.66305556
Guarda,João Antão,-7.240277777,40.46055556
Guarda,João Antão,-7.2394,40.46443
Gouveia,São Julião,-7.589166666,40.48055556
Gouveia,São Julião,-7.59498,40.48757
Guarda,Mizarela,-7.34107,40.55746
Gouveia,Mangualde da Serra,-7.621666666,40.46638889
Fornos de Algodres,Vila Chã,-7.485,40.65555556
Fornos de Algodres,Muxagata,-7.464722222,40.65944444
Fornos de Algodres,Infias,-7.539444444,40.63
Gouveia,Moimenta da Serra,-7.63839,40.47359
Fornos de Algodres,Maceira,-7.471666666,40.68555556
Fornos de Algodres,Vila Ruiva,-7.51795,40.57128
Fornos de Algodres,Vila Ruiva,-7.514166666,40.56944444
Fornos de Algodres,Matança,-7.528888888,40.67888889
"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Caxias,-9.283333333,38.7
Guarda,Ramela,-7.25855,40.47012
Guarda,Ramela,-7.258888888,40.47777778
Guarda,Ribeira Dos Carinhos,-7.142222222,40.62138889
Manteigas,Vale de Amoreira,-7.441388888,40.41416667
Guarda,Pêro Soares,-7.33224,40.53999
Guarda,Pêro Soares,-7.328333333,40.55166667
"Mizarela, Pêro Soares e Vila Soeiro",Vila Soeiro,-7.343333333,40.53944444
Manteigas,Sameiro,-7.49,40.40916667
Guarda,São Vicente,-7.251388888,40.545
Guarda,São Vicente,-7.23536,40.53979
Guarda,Rochoso,-7.093333333,40.51638889
Guarda,Valhelhas,-7.403055555,40.40722222
Guarda,Jarmelo São Pedro,-7.121666666,40.5775
Guarda,Jarmelo São Pedro,-7.13016,40.59447
Guarda,Vela,-7.309722222,40.43888889
Guarda,Vela,-7.30369,40.43585
Guarda,Pêra do Moço,-7.209722222,40.61305556
Guarda,Santana da Azinha,-7.21324,40.45737
Guarda,Santana da Azinha,-7.209166666,40.47361111
Guarda,Seixo Amarelo,-7.341666666,40.44555556
Guarda,Vila Cortês do Mondego,-7.31236,40.60593
Guarda,Sobral da Serra,-7.279722222,40.61916667
Guarda,Jarmelo São Miguel,-7.149722222,40.59722222
Guarda,Jarmelo São Miguel,-7.14915,40.6004
Manteigas,Manteigas (São Pedro),-7.55236,40.35967
Manteigas,Manteigas (São Pedro),-7.546111111,40.36611111
Guarda,Vila Garcia,-7.17233,40.51181
Guarda,Vila Fernando,-7.154444444,40.49472222
Guarda,Vila Franca do Deão,-7.242222222,40.65277778
Guarda,Videmonte,-7.39,40.51388889
Guarda,Trinta,-7.355277777,40.50444444
Guarda,Pega,-7.144444444,40.42861111
Guarda,Porto da Carne,-7.292222222,40.60527778
Guarda,Rocamondo,-7.251666666,40.62361111
Guarda,São Miguel da Guarda,-7.24223,40.55407
Guarda,São Miguel da Guarda,-7.246111111,40.55555556
Guarda,Sé,-7.269166666,40.53861111
Guarda,Pousada,-7.12423,40.53672
Arcos de Valdevez,Padroso,-8.495833333,41.9375
Arcos de Valdevez,Mei,-8.465833333,41.92111111
Arcos de Valdevez,Padreiro,-8.483055555,41.80722222
Arcos de Valdevez,Souto,-8.443333333,41.81805556
São Jorge e Ermelo,Ermelo,-8.290277777,41.85361111
Arcos de Valdevez,São Cosme e São Damião,-8.431111111,41.90166667
Arcos de Valdevez,Madalena de Jolda,-8.49958,41.80103
Arcos de Valdevez,Eiras,-8.467222222,41.92638889
Arcos de Valdevez,Jolda (São Paio),-8.49558,41.79549
Gondar e Orbacém,Orbacém,-8.772222222,41.80944444
Barcelos,Manhente,-8.583333333,41.55
Albergaria-a-Velha,Alquerubim,-8.509166666,40.62277778
Arcos de Valdevez,Guilhadeses,-8.43047,41.83245
Arcos de Valdevez,Oliveira,-8.39343,41.8258
Amarante,Vila Chã do Marão,-8.03431,41.28934
Ponte de Lima,Mato,-8.570555555,41.66277778
Ponte de Lima,Sandiães,-8.571666666,41.63833333
Ponte da Barca,Touvedo,-8.36729,41.79678
Ponte da Barca,Touvedo,-8.366388888,41.8
Paredes de Coura,Mozelos,-8.555277777,41.92555556
Paredes de Coura,Mozelos,-8.55461,41.92971
Ponte da Barca,São João Baptista de Vila Chã,-8.335833333,41.79166667
Ponte da Barca,Ruivos,-8.438805555,41.76822222
Arcos de Valdevez,Vale,-8.371944444,41.83555556
Ponte da Barca,Cuide de Vila Verde,-8.416944444,41.77694444
Ponte de Lima,El facha,-8.628,41.71165
Ponte de Lima,El facha,-8.618333333,41.72305556
Monção,Sá,-8.34935,42.07167
Ponte da Barca,Entre Ambos-Os-Rios,-8.309444444,41.81805556
Ponte de Lima,Calheiros,-8.568888888,41.80638889
Caminha,Seixas,-8.819166666,41.89638889
Guilhadeses e Santar,Santar,-8.42395,41.81969
Vila Chã (São João Baptista e Santiago),Vila Chã (Santiago),-8.33031,41.8074
Ponte de Lima,Gemieira,-8.523611111,41.77805556
Ponte de Lima,Calvelo,-8.5477,41.67855
Monção,Pias,-8.506944444,42.01805556
Arcos de Valdevez,Tabaçô,-8.43742,41.82715
Ponte de Lima,Rendufe,-8.56042,41.85969
São Jorge e Ermelo,São Jorge,-8.3775,41.82555556
Ponte de Lima,Seara,-8.623333333,41.73305556
Amares,Dornelas,-8.32879,41.64285
Amares,Dornelas,-8.326111111,41.645
Monção,Riba de Mouro,-8.331944444,42.03305556
Monção,Riba de Mouro,-8.32055,42.02767
Ponte de Lima,Rebordões (Souto),-8.56064,41.72163
Ponte de Lima,Gondufe,-8.515555555,41.76972222
Ponte de Lima,Ribeira,-8.55475,41.76622
Ponte da Barca,Grovelas,-8.443333333,41.75361111
Caminha,Riba de Âncora,-8.817777777,41.81083333
Monção,Troporiz,-8.520277777,42.06055556
Ponte de Lima,Sá,-8.61941,41.77531
Ponte de Lima,Santa Comba,-8.61,41.76583333
Anhões e Luzio,Luzio,-8.45287,41.98753
"Caldelas, Sequeiros e Paranhos",Caldelas,-8.37027,41.66852
Ponte da Barca,Germil,-8.265277777,41.78111111
Arcos de Valdevez,Sistelo,-8.374722222,41.97333333
"Crasto, Ruivos e Grovelas",Crasto,-8.431111111,41.775
"Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães",Ponte da Barca,-8.419444444,41.80777778
Arcos de Valdevez,Vila Fonche,-8.43767,41.84706
Ponte de Lima,Estorãos,-8.650277777,41.78777778
Monção,Trute,-8.46311,42.00895
Monção,Trute,-8.474166666,42.01305556
Ponte de Lima,Fornelos,-8.551666666,41.73472222
Ponte da Barca,Ermida,-8.255833333,41.82083333
Arcos de Valdevez,Sabadim,-8.4649,41.90781
Ponte de Lima,Santa Cruz do Lima,-8.48,41.78944444
Monção,Moreira,-8.491944444,42.02361111
Monção,Moreira,-8.48427,42.02422
"Ardegão, Freixo e Mato",Freixo,-8.5921,41.66026
"Ardegão, Freixo e Mato",Freixo,-8.585277777,41.66194444
Monção,Messegães,-8.3694,42.08023
Monção,Messegães,-8.367222222,42.08027778
Monção,Mazedo,-8.49289,42.05634
"Arcos de Valdevez (Salvador), Vila Fonche e Parada",Arcos de Valdevez,-8.426388888,41.84416667
"Arcos de Valdevez (Salvador), Vila Fonche e Parada",Arcos de Valdevez,-8.42278,41.84749
Monção,Podame,-8.374722222,42.04166667
Fornelos e Queijada,Queijada,-8.537222222,41.71666667
Cabaços e Fojo Lobal,Fojo Lobal,-8.57993,41.70181
"Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães",Vila Nova de Muía,-8.388055555,41.80944444
Ponte da Barca,Lindoso,-8.199166666,41.865
Monção,Parada,-8.460833333,42.02194444
Navió e Vitorino dos Piães,Navió,-8.61219,41.66703
Ponte da Barca,São Pedro de Vade,-8.420555555,41.77055556
Amares,Sequeiros,-8.366666666,41.68388889
Amares,Sequeiros,-8.36198,41.68449
Ponte de Lima,Labrujó,-8.543333333,41.85444444
Amares,Vilela,-8.319166666,41.66388889
Amares,Vilela,-8.31842,41.66574
Navió e Vitorino dos Piães,Vitorino Dos Piães,-8.61946,41.68323
Ceivães e Badim,Ceivães,-8.386111111,42.06861111
Ceivães e Badim,Ceivães,-8.38129,42.06785
Arcos de Valdevez,Sá,-8.426111111,41.92444444
Braga,São Julião dos Passos,-8.50022,41.52477
Apúlia e Fão,Fão,-8.783333333,41.51666667
Amares,Paredes Secas,-8.334722222,41.66027778
Monção,Pinheiros,-8.50233,42.0389
Ponte da Barca,Lavradas,-8.464166666,41.7975
"Ferreiros, Prozelo e Besteiros",Ferreiros,-8.368611111,41.63083333
"Ferreiros, Prozelo e Besteiros",Ferreiros,-8.36211,41.62578
Ponte de Lima,Serdedelo,-8.538055555,41.74916667
Tondela,Campo de Besteiros,-8.133333333,40.55
Tondela,Guardão,-8.154444444,40.57416667
Vouzela,São Miguel do Mato,-8.016666666,40.71666667
Vila Nova de Paiva,Pendilhe,-7.835277777,40.905
Fataunços e Figueiredo das Donas,Fataunços,-8.07853,40.71965
Fataunços e Figueiredo das Donas,Fataunços,-8.077777777,40.72444444
Tondela,Santiago de Besteiros,-8.128333333,40.58333333
Vouzela e Paços de Vilharigues,Paços de Vilharigues,-8.1328,40.71213
Tondela,Lajeosa do Dão,-7.993722222,40.53097222
Felgueiras,Regilde,-8.26547,41.36509
Óbidos,Gaeiras,-9.133333333,39.36666667
Lousã e Vilarinho,Vilarinho,-8.20925,40.12413
Lousã e Vilarinho,Vilarinho,-8.212222222,40.12527778
Oliveira do Hospital,Nogueira do Cravo,-7.88756,40.33389
Oliveira do Hospital,Nogueira do Cravo,-7.886944444,40.33833333
Sousel,Cano,-7.760555555,38.96388889
Beja,Trindade,-7.883333333,37.88333333
Viseu,Orgens,-7.935277777,40.65972222
Castedo e Cotas,Castedo,-7.467777777,41.22888889
Alijó,Santa Eugénia,-7.411111111,41.35027778
Alijó,Casal de Loivos,-7.533611111,41.20055556
Alijó,Casal de Loivos,-7.52893,41.20461
Alijó,Vila Chã,-7.487222222,41.32416667
Carlão e Amieiro,Amieiro,-7.398055555,41.28027778
Pópulo e Ribalonga,Pópulo,-7.503055555,41.37472222
Viseu,Santos Evos,-7.824166666,40.6625
Faíl e Vila Chã de Sá,Vila Chã de Sá,-7.951777777,40.61155556
Viseu,Mundão,-7.876666666,40.69166667
Viseu,São Cipriano,-7.97615,40.63885
Viseu,São Cipriano,-7.975277777,40.6425
Viseu,Viseu,-7.918333333,40.66555556
Viseu,Viseu,-7.90742,40.66787
Viseu,Bodiosa,-7.988333333,40.71861111
Viseu,Bodiosa,-7.9794,40.71469
Viseu,Calde,-7.90563,40.77364
Viseu,Calde,-7.906388888,40.78555556
Viseu,Rio de Loba,-7.86891,40.66441
Viseu,Vil de Souto,-7.974166666,40.65888889
Viseu,Vil de Souto,-7.97612,40.67262
Barreiros e Cepões,Barreiros,-7.7808,40.75307
Viseu,Povolide,-7.796,40.66203
Viseu,Povolide,-7.785277777,40.67333333
Viseu,Ranhados,-7.89848,40.64022
Viseu,Ranhados,-7.900277777,40.64222222
Viseu,Lordosa,-7.89884,40.73964
Viseu,Farminhão,-8.013055555,40.61444444
Viseu,Santa Maria de Viseu,-7.89982,40.66084
Viseu,Cepões,-7.810555555,40.74944444
Viseu,Abraveses,-7.921297222,40.67633611
Viseu,Repeses,-7.93359,40.63411
Viseu,Repeses,-7.928055555,40.63611111
Coutos de Viseu,Couto de Cima,-8.005277777,40.66972222
Coutos de Viseu,Couto de Cima,-7.99461,40.68007
Alijó,São Mamede de Ribatua,-7.431666666,41.25194444
Viseu,Cota,-7.819166666,40.79694444
Viseu,São Pedro de France,-7.789444444,40.71
Viseu,Coração de Jesus,-7.91995,40.65396
Viseu,Coração de Jesus,-7.921388888,40.6575
Castedo e Cotas,Cotas,-7.484444444,41.21861111
Viseu,Campo,-7.92838,40.70508
Viseu,Boa Aldeia,-8.063611111,40.63222222
"Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas",Vale de Mendiz,-7.533888888,41.22166667
"Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas",Vale de Mendiz,-7.53019,41.23302
Viseu,Torredeita,-8.013888888,40.64277778
Coutos de Viseu,Couto de Baixo,-8.006388888,40.65805556
Coutos de Viseu,Couto de Baixo,-8.01934,40.66742
Repeses e São Salvador,São Salvador,-7.94497,40.6451
Repeses e São Salvador,São Salvador,-7.939722222,40.645
Alijó,Pegarinhos,-7.443333333,41.35555556
Viseu,Fragosela,-7.85119,40.62737
"Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas",Vilarinho de Cotas,-7.528611111,41.21111111
"Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas",Vilarinho de Cotas,-7.51856,41.21132
Pópulo e Ribalonga,Ribalonga,-7.504722222,41.35722222
Alijó,Vila Verde,-7.550833333,41.36277778
Carlão e Amieiro,Carlão,-7.404444444,41.31527778
Viseu,Cavernães,-7.82682,40.7043
Viseu,Cavernães,-7.834166666,40.71111111
Alijó,Sanfins do Douro,-7.516944444,41.29166667
Alijó,Favaios,-7.5,41.26666667
Zebreira e Segura,Zebreira,-7.070277777,39.84527778
Alturas do Barroso e Cerdedo,Alturas do Barroso,-7.821944444,41.70444444
Ardãos e Bobadela,Ardãos,-7.6125,41.76583333
Boticas,Beça,-7.705,41.69388889
Boticas e Granja,Granja,-7.649444444,41.695
"Codessoso, Curros e Fiães do Tâmega",Fiães do Tâmega,-7.684166666,41.61111111
Boticas,Covas do Barroso,-7.783333333,41.63555556
Viseu,Ribafeita,-7.993888888,40.74361111
Boticas,Dornelas,-7.842222222,41.63944444
Ardãos e Bobadela,Bobadela,-7.619722222,41.7325
"Codessoso, Curros e Fiães do Tâmega",Codessoso,-7.7075,41.65865
"Codessoso, Curros e Fiães do Tâmega",Codessoso,-7.705555555,41.66055556
"Codessoso, Curros e Fiães do Tâmega",Curros,-7.688888888,41.64361111
Alturas do Barroso e Cerdedo,Cerdedo,-7.883333333,41.66666667
Alturas do Barroso e Cerdedo,Cerdedo,-7.8838,41.67635
Penafiel,Rio Mau,-8.363333333,41.05194444
União das Freguesias de Carreira e Fonte Coberta,Carreira,-8.55097,41.48049
Vila Nova de Famalicão,Esmeriz,-8.52154,41.37693
Vila Nova de Famalicão,Esmeriz,-8.5175,41.37916667
Paredes,Cristelo,-8.36,41.22944444
Torres Vedras (São Pedro e Santiago e Santa Maria do Castelo e São Miguel) e Matacães,Santa Maria do Castelo e São Miguel,-9.23907,39.10864
Amares,Paranhos,-8.3448,41.67026
Cabração e Moreira do Lima,Moreira do Lima,-8.625277777,41.78972222
Caminha,Lanhelas,-8.79104,41.90636
Amares,Seramil,-8.3147,41.67795
Amares,Seramil,-8.305277777,41.67472222
Ponte da Barca,Oleiros,-8.431388888,41.79611111
Ponte da Barca,Oleiros,-8.43214,41.79678
Caminha (Matriz) e Vilarelho,Vilarelho,-8.835277777,41.86861111
Caminha (Matriz) e Vilarelho,Vilarelho,-8.83352,41.86921
Ponte de Lima,Poiares,-8.621111111,41.65583333
Monção,Lordelo,-8.446666666,42.01777778
Esposende,Palmeira de Faro,-8.74017,41.54309
Amares,Goães,-8.314444444,41.65166667
Amares,Goães,-8.31227,41.65262
Esposende,Curvos,-8.737222222,41.55861111
Amares,Prozelo,-8.369444444,41.61944444
Amares,Santa Maria do Bouro,-8.269444444,41.66194444
Amares,Santa Maria do Bouro,-8.26168,41.66735
Amares,Rendufe,-8.409166666,41.62888889
Amares,Rendufe,-8.40714,41.62972
"Esposende, Marinhas e Gandra",Marinhas,-8.77764,41.55271
"Esposende, Marinhas e Gandra",Marinhas,-8.781111111,41.55722222
"Souto Santa Maria, Souto São Salvador e Gondomar",Souto,-8.295277777,41.49916667
Guimarães,Gandarela,-8.34854,41.39657
Guimarães,Gandarela,-8.343888888,41.39194444
Guimarães,Castelões,-8.20375,41.55603
Guimarães,Serzedelo,-8.376944444,41.40222222
Guimarães,Serzedelo,-8.36438,41.40468
Guimarães,Briteiros,-8.310833333,41.51277778
Selho São Lourenço e Gominhães,Selho,-8.279444444,41.46666667
Guimarães,Infantas,-8.240277777,41.42694444
Guimarães,Infantas,-8.24338,41.42922
Guimarães,Donim,-8.29856,41.52969
Fafe,Várzea Cova,-8.073333333,41.50638889
Fafe,Vila Cova,-8.196666666,41.5125
Guimarães,Rendufe,-8.22802,41.48318
"Oliveira, São Paio e São Sebastião",Oliveira do Castelo,-8.2879,41.44701
"Oliveira, São Paio e São Sebastião",Oliveira do Castelo,-8.283333333,41.45027778
Guimarães,Guardizela,-8.37,41.38777778
Guimarães,Guardizela,-8.36439,41.38735
Fafe,Quinchães,-8.138611111,41.44166667
Fafe,Regadas,-8.14891,41.39434
Fafe,Regadas,-8.151666666,41.39888889
Fafe,Vinhós,-8.176666666,41.48305556
Fafe,Vinhós,-8.17424,41.48421
Tabuadelo e São Faustino,Tabuadelo,-8.28861,41.39853
Tabuadelo e São Faustino,Tabuadelo,-8.288611111,41.40138889
Guimarães,Pinheiro,-8.281666666,41.41444444
Guimarães,Pinheiro,-8.28669,41.41599
Fafe,Gontim,-8.103611111,41.52805556
Fafe,Gontim,-8.10855,41.53372
Selho São Lourenço e Gominhães,Gominhães,-8.283055555,41.47916667
Selho São Lourenço e Gominhães,Gominhães,-8.28442,41.48273
Fafe,Arões (São Romão),-8.214722222,41.45388889
Fafe,Arões (São Romão),-8.22069,41.45821
Fafe,Silvares (São Martinho),-8.158611111,41.40777778
Amares,Portela,-8.36913,41.65372
Amares,Portela,-8.371388888,41.65611111
Fafe,Moreira do Rei,-8.115833333,41.48027778
Fafe,Cepães,-8.20407,41.43155
Fafe,Monte,-8.1675,41.52666667
Fafe,Monte,-8.15087,41.53448
Guimarães,Pencelo,-8.309722222,41.465
Guimarães,Pencelo,-8.30314,41.46786
Guimarães,Leitões,-8.393611111,41.47888889
Guimarães,Gémeos,-8.25388,41.40143
"Oliveira, São Paio e São Sebastião",São Paio,-8.2975,41.44166667
"Oliveira, São Paio e São Sebastião",São Paio,-8.29966,41.44466
Guimarães,Souto,-8.28734,41.51322
Guimarães,Candoso (São Martinho),-8.337777777,41.42222222
Guimarães,Candoso (São Martinho),-8.33712,41.42446
Guimarães,Polvoreira,-8.299722222,41.40944444
Guimarães,Polvoreira,-8.30063,41.41166
Guimarães,Longos,-8.36962,41.52372
Guimarães,Longos,-8.354444444,41.51555556
Guimarães,Prazins (Santa Eufémia),-8.316861111,41.48702778
Fafe,Medelo,-8.155277777,41.46583333
Fafe,Medelo,-8.16063,41.46958
Guimarães,Conde,-8.333055555,41.39277778
Guimarães,Conde,-8.33259,41.39303
"Oliveira, São Paio e São Sebastião",São Sebastião,-8.29289,41.43959
"Oliveira, São Paio e São Sebastião",São Sebastião,-8.291944444,41.43861111
Guimarães,Gonça,-8.255833333,41.51027778
Guimarães,Gonça,-8.25351,41.51468
Guimarães,Airão,-8.40957,41.45104
Guimarães,Airão,-8.403888888,41.44555556
Guimarães,Urgezes,-8.298611111,41.42805556
Guimarães,Urgezes,-8.29146,41.43036
Guimarães,Gondomar,-8.268611111,41.52694444
Esposende,Gemeses,-8.72784,41.51715
Esposende,Gemeses,-8.730833333,41.5225
Guimarães,Nespereira,-8.323888888,41.40388889
Guimarães,Nespereira,-8.32772,41.4079
Guimarães,Mesão Frio,-8.26434,41.4476
Guimarães,Mesão Frio,-8.263333333,41.45527778
Amares,Lago,-8.423055555,41.61027778
Amares,Lago,-8.41912,41.6157
Guimarães,Q1022891,-8.400833333,41.46166667
Sande São Lourenço e Balazar,Sande,-8.35254,41.50928
Sande São Lourenço e Balazar,Sande,-8.35,41.50777778
Mangualde,Várzea de Tavares,-7.59261,40.61067
Moimenta da Beira,Rua,-7.573055555,40.94611111
Moimenta da Beira,Ariz,-7.655833333,40.90666667
Moimenta da Beira,Paradinha,-7.60307,41.00954
Carvalhal Redondo e Aguieira,Aguieira,-7.926111111,40.52527778
Mangualde,Lobelhe do Mato,-7.835555555,40.58805556
Peva e Segões,Peva,-7.690833333,40.87222222
Nelas,Carvalhal Redondo,-7.902777777,40.53972222
Oliveira de Frades,São Vicente de Lafões,-8.153888888,40.71611111
Oliveira de Frades,São Vicente de Lafões,-8.15281,40.71633
Moimenta da Beira,Cabaços,-7.576388888,41.01472222
Mortágua,Cortegaça,-8.255555555,40.38138889
Moimenta da Beira,Sarzedo,-7.659166666,41.01138889
"Mangualde, Mesquitela e Cunha Alta",Mesquitela,-7.748611111,40.58416667
Arca e Varzielas,Arca,-8.22128,40.61104
Arca e Varzielas,Arca,-8.219166666,40.60472222
Mortágua,Almaça,-8.218527777,40.34227778
Mangualde,Quintela de Azurara,-7.704444444,40.62388889
Mangualde,Fornos de Maceira Dão,-7.821388888,40.60444444
Mangualde,Espinho,-7.801666666,40.56416667
Mangualde,Cunha Alta,-7.693611111,40.60166667
Moimenta da Beira,Pêra Velha,-7.639722222,40.92111111
Nelas,Lapa do Lobo,-7.915833333,40.47666667
Mangualde,Alcafache,-7.8725,40.59472222
Mangualde,Moimenta de Maceira Dão,-7.816666666,40.58
Mangualde,Abrunhosa-a-Velha,-7.642777777,40.57888889
Mortágua,Vale de Remígio,-8.2598,40.4042
Moimenta da Beira,Caria,-7.598611111,40.93194444
Moimenta da Beira,Vilar,-7.55046,40.97874
"Oliveira de Frades, Souto de Lafões e Sejães",Pinheiro,-8.23243,40.71962
"Oliveira de Frades, Souto de Lafões e Sejães",Pinheiro,-8.2125,40.72611111
